date,pair,visa_fx_per_inr,visa_inr_per_unit,visa_bill_amt,visa_benchmark,visa_markup,mc_fx_per_inr,mc_inr_per_unit,mc_bill_amt
2026-02-19,EUR/INR,0.0093720071,106.700730,937.20071,0.0093088201,0.006788,0.0093677,106.749789,936.7700000
2026-02-20,USD/INR,0.011026563,90.690090,1102.6563,0.0109653583,0.005582,0.0110194,90.749043,1101.9400000
2026-02-20,EUR/INR,0.0093914931,106.479341,939.14931,0.0093298378,0.006608,0.0093846,106.557552,938.4600000
2026-02-21,USD/INR,0.0109995765,90.912591,1099.95765,0.0109956034,0.000361,0.0110194,90.749043,1101.9400000
2026-02-21,EUR/INR,0.0093677104,106.749670,936.77104,0.0093444408,0.00249,0.0093846,106.557552,938.4600000
2026-02-22,USD/INR,0.0109995765,90.912591,1099.95765,0.0109956034,0.000361,0.0110194,90.749043,1101.9400000
2026-02-22,EUR/INR,0.0093677104,106.749670,936.77104,0.0093444408,0.00249,0.0093846,106.557552,938.4600000
2026-02-23,USD/INR,0.0109995765,90.912591,1099.95765,0.0109956034,0.000361,0.0109955,90.946296,1099.5500000
2026-02-23,EUR/INR,0.0093677104,106.749670,936.77104,0.0093444408,0.00249,0.0093388,107.080139,933.8800000
2026-02-24,USD/INR,0.0110283871,90.675090,1102.83871,0.0110012603,0.002466,0.0110075,90.84715,1100.7500000
2026-02-24,EUR/INR,0.00936672,106.760957,936.672,0.0093357606,0.003316,0.0093561,106.882141,935.6100000
2026-02-25,USD/INR,0.0110075071,90.847091,1100.75071,0.0109976514,0.000896,0.0110075,90.84715,1100.7500000
2026-02-25,EUR/INR,0.0093561378,106.881709,935.61378,0.0093382453,0.001916,0.0093530,106.917567,935.3000000
2026-02-26,USD/INR,0.0110065379,90.855090,1100.65379,0.0109959223,0.000965,0.0109951,90.949605,1099.5100000
2026-02-26,EUR/INR,0.0093521343,106.927463,935.21343,0.0093312307,0.00224,0.0093337,107.138648,933.3700000
2026-02-27,USD/INR,0.0110130836,90.801090,1101.30836,0.0109978496,0.001385,0.0109937,90.961187,1099.3700000
2026-02-27,EUR/INR,0.0093545167,106.900231,935.45167,0.0093091667,0.004872,0.0093381,107.088166,933.8100000
2026-02-28,USD/INR,0.010999879,90.910090,1099.9879,0.0109793016,0.001874,0.0109937,90.961187,1099.3700000
2026-02-28,EUR/INR,0.009333787,107.137649,933.3787,0.0093005520,0.003573,0.0093381,107.088166,933.8100000
2026-03-01,USD/INR,0.010999879,90.910090,1099.9879,0.0109793016,0.001874,0.0109937,90.961187,1099.3700000
2026-03-01,EUR/INR,0.009333787,107.137649,933.3787,0.0093005520,0.003573,0.0093381,107.088166,933.8100000
2026-03-02,USD/INR,0.010999879,90.910090,1099.9879,0.0109793016,0.001874,0.0109346,91.452819,1093.4600000
2026-03-02,EUR/INR,0.009333787,107.137649,933.3787,0.0093005520,0.003573,0.0093690,106.734977,936.9000000
2026-03-03,USD/INR,0.0109694719,91.162091,1096.94719,0.0109004165,0.006335,0.0108753,91.951486,1087.5300000
2026-03-03,EUR/INR,0.0093989041,106.395382,939.89041,0.0093181882,0.008662,0.0094338,106.001823,943.3800000
2026-03-04,USD/INR,0.0109624973,91.220090,1096.24973,0.0108515462,0.010224,0.0108656,92.033574,1086.5600000
2026-03-04,EUR/INR,0.0095094434,105.158625,950.94434,0.0093499451,0.017059,0.0093887,106.511019,938.8700000
2026-03-05,USD/INR,0.0108710314,91.987591,1087.10314,0.0108597361,0.00104,0.0109098,91.660709,1090.9800000
2026-03-05,EUR/INR,0.0093934334,106.457347,939.34334,0.0093224621,0.007613,0.0094391,105.942304,943.9100000
2026-03-06,USD/INR,0.010950253,91.322090,1095.0253,0.0109112459,0.003575,0.0108999,91.743961,1089.9900000
2026-03-06,EUR/INR,0.0094741668,105.550178,947.41668,0.0093916732,0.008784,0.0094421,105.908643,944.2100000
2026-03-07,USD/INR,0.0109211926,91.565091,1092.11926,0.0108886785,0.002986,0.0108999,91.743961,1089.9900000
2026-03-07,EUR/INR,0.0094604831,105.702847,946.04831,0.0094184574,0.004462,0.0094421,105.908643,944.2100000
2026-03-08,USD/INR,0.0109211926,91.565091,1092.11926,0.0108886785,0.002986,0.0108999,91.743961,1089.9900000
2026-03-08,EUR/INR,0.0094604831,105.702847,946.04831,0.0094184574,0.004462,0.0094421,105.908643,944.2100000
2026-03-09,USD/INR,0.0109211926,91.565091,1092.11926,0.0108886785,0.002986,0.0108549,92.124294,1085.4900000
2026-03-09,EUR/INR,0.0094604831,105.702847,946.04831,0.0094184574,0.004462,0.0094350,105.988341,943.5000000
2026-03-10,USD/INR,0.0108576346,92.101091,1085.76346,0.0108345054,0.002135,0.0109039,91.710305,1090.3900000
2026-03-10,EUR/INR,0.0094373087,105.962412,943.73087,0.0093764651,0.006489,0.0094202,106.154859,942.0200000
2026-03-11,USD/INR,0.0109088023,91.669091,1090.88023,0.0108743578,0.003167,0.0108445,92.212642,1084.4500000
2026-03-11,EUR/INR,0.0094000788,106.382086,940.00788,0.0093414292,0.006278,0.0093786,106.625722,937.8600000
2026-03-12,USD/INR,0.0108896766,91.830091,1088.96766,0.0108610228,0.002638,0.0108312,92.325873,1083.1200000
2026-03-12,EUR/INR,0.009420941,106.146509,942.0941,0.0093783117,0.004546,0.0094102,106.267667,941.0200000
2026-03-13,USD/INR,0.0108648305,92.040092,1086.48305,0.0108448502,0.001842,0.0108176,92.441946,1081.7600000
2026-03-13,EUR/INR,0.0094411015,105.919844,944.11015,0.0093919201,0.005237,0.0094634,105.670267,946.3400000
2026-03-14,USD/INR,0.0108422131,92.232092,1084.22131,0.0108243217,0.001653,0.0108176,92.441946,1081.7600000
2026-03-14,EUR/INR,0.0095023683,105.236922,950.23683,0.0094321381,0.007446,0.0094634,105.670267,946.3400000
2026-03-15,USD/INR,0.0108422131,92.232092,1084.22131,0.0108243217,0.001653,0.0108176,92.441946,1081.7600000
2026-03-15,EUR/INR,0.0095023683,105.236922,950.23683,0.0094321381,0.007446,0.0094634,105.670267,946.3400000
2026-03-16,USD/INR,0.0108422131,92.232092,1084.22131,0.0108243217,0.001653,0.0108532,92.138724,1085.3200000
2026-03-16,EUR/INR,0.0095023683,105.236922,950.23683,0.0094321381,0.007446,0.0095120,105.130362,951.2000000
2026-03-17,USD/INR,0.0108330517,92.310092,1083.30517,0.0108403899,-0.000677,0.0108371,92.275609,1083.7100000
2026-03-17,EUR/INR,0.009494339,105.325921,949.4339,0.0094444938,0.005278,0.0094523,105.794357,945.2300000
2026-03-18,USD/INR,0.0108260149,92.370092,1082.60149,0.0108266709,-0.000061,0.0107749,92.808286,1077.4900000
2026-03-18,EUR/INR,0.0094426551,105.902417,944.26551,0.0093891865,0.005695,0.0093777,106.635956,937.7700000
2026-03-19,USD/INR,0.010831409,92.324091,1083.1409,0.0107647665,0.006191,0.0107456,93.061346,1074.5600000
2026-03-19,EUR/INR,0.009461389,105.692726,946.1389,0.0093606665,0.01076,0.0093914,106.480397,939.1400000
2026-03-20,USD/INR,0.0108225,92.400092,1082.25,0.0107240533,0.00918,0.0106884,93.559373,1068.8400000
2026-03-20,EUR/INR,0.0094585642,105.724291,945.85642,0.0093341921,0.013324,0.0092854,107.695953,928.5400000
2026-03-21,USD/INR,0.0107724849,92.829092,1077.24849,0.0106817657,0.008493,0.0106884,93.559373,1068.8400000
2026-03-21,EUR/INR,0.0093478602,106.976353,934.78602,0.0092442801,0.011205,0.0092854,107.695953,928.5400000
2026-03-22,USD/INR,0.0107724849,92.829092,1077.24849,0.0106817657,0.008493,0.0106884,93.559373,1068.8400000
2026-03-22,EUR/INR,0.0093478602,106.976353,934.78602,0.0092442801,0.011205,0.0092854,107.695953,928.5400000
2026-03-23,USD/INR,0.0107724849,92.829092,1077.24849,0.0106817657,0.008493,0.0107579,92.954945,1075.7900000
2026-03-23,EUR/INR,0.0093478602,106.976353,934.78602,0.0092442801,0.011205,0.0093685,106.740674,936.8500000
2026-03-24,USD/INR,0.0106604019,93.805093,1066.04019,0.0107272038,-0.006227,0.0106595,93.813031,1065.9500000
2026-03-24,EUR/INR,0.0092836291,107.716496,928.36291,0.0092507794,0.003551,0.0092162,108.50459,921.6200000
2026-03-25,USD/INR,0.0106826087,93.610093,1068.26087,0.0106559113,0.002505,0.0106645,93.769047,1066.4500000
2026-03-25,EUR/INR,0.0092450004,108.166571,924.50004,0.0092083575,0.003979,0.0092293,108.350579,922.9300000
2026-03-26,USD/INR,0.0106552904,93.850093,1065.52904,0.0106445792,0.001006,0.0106333,94.044182,1063.3300000
2026-03-26,EUR/INR,0.0092221566,108.434506,922.21566,0.0091826943,0.004297,0.0092295,108.348231,922.9500000
2026-03-27,USD/INR,0.0106621068,93.790094,1066.21068,0.0106247899,0.003512,0.0105736,94.575168,1057.3600000
2026-03-27,EUR/INR,0.0092560953,108.036917,925.60953,0.0092077216,0.005254,0.0091936,108.771319,919.3600000
2026-03-28,USD/INR,0.0106257398,94.111094,1062.57398,0.0105472345,0.007443,0.0105736,94.575168,1057.3600000
2026-03-28,EUR/INR,0.0092389611,108.237277,923.89611,0.0091579704,0.008844,0.0091936,108.771319,919.3600000
2026-03-29,USD/INR,0.0106257398,94.111094,1062.57398,0.0105472345,0.007443,0.0105736,94.575168,1057.3600000
2026-03-29,EUR/INR,0.0092389611,108.237277,923.89611,0.0091579704,0.008844,0.0091936,108.771319,919.3600000
2026-03-30,USD/INR,0.0106257398,94.111094,1062.57398,0.0105472345,0.007443,0.0106079,94.269365,1060.7900000
2026-03-30,EUR/INR,0.0092389611,108.237277,923.89611,0.0091579704,0.008844,0.0092710,107.863229,927.1000000
2026-03-31,USD/INR,0.0106997539,93.460093,1069.97539,0.0105581942,0.013408,0.0106668,93.748828,1066.6800000
2026-03-31,EUR/INR,0.0093512875,106.937146,935.12875,0.0091938298,0.017126,0.0093192,107.305348,931.9200000
2026-04-01,USD/INR,0.0107053666,93.411093,1070.53666,0.0106582572,0.00442,0.0107406,93.104668,1074.0600000
2026-04-01,EUR/INR,0.0093529232,106.918444,935.29232,0.0092696619,0.008982,0.0093291,107.191476,932.9100000
2026-04-02,USD/INR,0.0106997539,93.460093,1069.97539,0.0107033498,-0.000336,0.0107707,92.844476,1077.0700000
2026-04-02,EUR/INR,0.0092686618,107.890440,926.86618,0.0092230502,0.004945,0.0093593,106.845597,935.9300000
2026-04-03,USD/INR,0.0107771288,92.789092,1077.71288,0.0107409133,0.003372,0.0108007,92.586592,1080.0700000
2026-04-03,EUR/INR,0.0093648922,106.781795,936.48922,0.0093196645,0.004853,0.0093772,106.641641,937.7200000
2026-04-04,USD/INR,0.0107746902,92.810093,1077.46902,0.0107409133,0.003145,0.0108007,92.586592,1080.0700000
2026-04-04,EUR/INR,0.00935952,106.843085,935.952,0.0093196645,0.004276,0.0093772,106.641641,937.7200000
2026-04-05,USD/INR,0.0107746902,92.810093,1077.46902,0.0107409133,0.003145,0.0108007,92.586592,1080.0700000
2026-04-05,EUR/INR,0.00935952,106.843085,935.952,0.0093196645,0.004276,0.0093772,106.641641,937.7200000
2026-04-06,USD/INR,0.0107746902,92.810093,1077.46902,0.0107409133,0.003145,0.0107624,92.916078,1076.2400000
2026-04-06,EUR/INR,0.00935952,106.843085,935.952,0.0093196645,0.004276,0.0093553,106.891281,935.5300000
2026-04-07,USD/INR,0.010779336,92.770092,1077.9336,0.0107409133,0.003577,0.0107716,92.836719,1077.1600000
2026-04-07,EUR/INR,0.0093700671,106.722821,937.00671,0.0093196645,0.005408,0.0093487,106.966744,934.8700000
2026-04-08,USD/INR,0.010779336,92.770092,1077.9336,0.0107409133,0.003577,0.0108448,92.210091,1084.4800000
2026-04-08,EUR/INR,0.0093700671,106.722821,937.00671,0.0093196645,0.005408,0.0093773,106.640504,937.7300000
2026-04-09,USD/INR,0.010817817,92.440092,1081.7817,0.0108435777,-0.002376,0.0108306,92.330988,1083.0600000
2026-04-09,EUR/INR,0.0093377697,107.091953,933.77697,0.0092632648,0.008043,0.0093030,107.492207,930.3000000
2026-04-10,USD/INR,0.0108072949,92.530092,1080.72949,0.0107920845,0.001409,0.0107498,93.024987,1074.9800000
2026-04-10,EUR/INR,0.0092774351,107.788412,927.74351,0.0092358447,0.004503,0.0092067,108.616551,920.6700000
2026-04-11,USD/INR,0.0108220315,92.404092,1082.20315,0.0107658153,0.005222,0.0107498,93.024987,1074.9800000
2026-04-11,EUR/INR,0.0092686029,107.891125,926.86029,0.0091929086,0.008234,0.0092067,108.616551,920.6700000
2026-04-12,USD/INR,0.0108220315,92.404092,1082.20315,0.0107658153,0.005222,0.0107498,93.024987,1074.9800000
2026-04-12,EUR/INR,0.0092686029,107.891125,926.86029,0.0091929086,0.008234,0.0092067,108.616551,920.6700000
2026-04-13,USD/INR,0.0108220315,92.404092,1082.20315,0.0107658153,0.005222,0.0107119,93.35412,1071.1900000
2026-04-13,EUR/INR,0.0092686029,107.891125,926.86029,0.0091929086,0.008234,0.0091861,108.860126,918.6100000
2026-04-14,USD/INR,0.0107238499,93.250092,1072.38499,0.0107146460,0.000859,0.0107518,93.007682,1075.1800000
2026-04-14,EUR/INR,0.0091963289,108.739042,919.63289,0.0091703577,0.002832,0.0091848,108.875533,918.4800000
2026-04-15,USD/INR,0.0107238499,93.250092,1072.38499,0.0107427364,-0.001758,0.0107367,93.138488,1073.6700000
2026-04-15,EUR/INR,0.0091266716,109.568969,912.66716,0.0091094178,0.001894,0.0091213,109.633495,912.1300000
2026-04-16,USD/INR,0.0107459756,93.058093,1074.59756,0.0107023290,0.004078,0.0107543,92.986061,1075.4300000
2026-04-16,EUR/INR,0.009129186,109.538791,912.9186,0.0090851689,0.004845,0.0091402,109.406796,914.0200000
2026-04-17,USD/INR,0.0107336339,93.165092,1073.36339,0.0107246073,0.000842,0.0108162,92.453912,1081.6200000
2026-04-17,EUR/INR,0.0091225762,109.618158,912.25762,0.0091025355,0.002202,0.0091920,108.790252,919.2000000
2026-04-18,USD/INR,0.0107927149,92.655092,1079.27149,0.0107732700,0.001805,0.0108162,92.453912,1081.6200000
2026-04-18,EUR/INR,0.0091774695,108.962497,917.74695,0.0091322116,0.004956,0.0091920,108.790252,919.2000000
2026-04-19,USD/INR,0.0107927149,92.655092,1079.27149,0.0107732700,0.001805,0.0108162,92.453912,1081.6200000
2026-04-19,EUR/INR,0.0091774695,108.962497,917.74695,0.0091322116,0.004956,0.0091920,108.790252,919.2000000
2026-04-20,USD/INR,0.0107927149,92.655092,1079.27149,0.0107732700,0.001805,0.0107507,93.017199,1075.0700000
2026-04-20,EUR/INR,0.0091774695,108.962497,917.74695,0.0091322116,0.004956,0.0091682,109.072664,916.8200000
2026-04-21,USD/INR,0.0107880576,92.695092,1078.80576,0.0107443868,0.004065,0.0107096,93.374169,1070.9600000
2026-04-21,EUR/INR,0.0092001081,108.694375,920.01081,0.0091363834,0.006975,0.0091223,109.621477,912.2300000
2026-04-22,USD/INR,0.0107244249,93.245093,1072.44249,0.0106945991,0.002789,0.0106699,93.721591,1066.9900000
2026-04-22,EUR/INR,0.0091520858,109.264709,915.20858,0.0090886369,0.006981,0.0091103,109.765869,911.0300000
2026-04-23,USD/INR,0.0106766208,93.662594,1067.66208,0.0106605004,0.001512,0.0106318,94.05745,1063.1800000
2026-04-23,EUR/INR,0.0091237482,109.604076,912.37482,0.0090859118,0.004164,0.0091033,109.850274,910.3300000
2026-04-24,USD/INR,0.0106405512,93.980093,1064.05512,0.0106258859,0.00138,0.0106175,94.18413,1061.7500000
2026-04-24,EUR/INR,0.0091194211,109.656083,911.94211,0.0090866136,0.003611,0.0090997,109.893733,909.9700000
2026-04-25,USD/INR,0.0106269819,94.100094,1062.69819,0.0106098008,0.001619,0.0106175,94.18413,1061.7500000
2026-04-25,EUR/INR,0.0091054505,109.824329,910.54505,0.0090589147,0.005137,0.0090997,109.893733,909.9700000
2026-04-26,USD/INR,0.0106269819,94.100094,1062.69819,0.0106098008,0.001619,0.0106175,94.18413,1061.7500000
2026-04-26,EUR/INR,0.0091054505,109.824329,910.54505,0.0090589147,0.005137,0.0090997,109.893733,909.9700000
2026-04-27,USD/INR,0.0106269819,94.100094,1062.69819,0.0106098008,0.001619,0.0106274,94.096392,1062.7400000
2026-04-27,EUR/INR,0.0091054505,109.824329,910.54505,0.0090589147,0.005137,0.0090934,109.969868,909.3400000
2026-04-28,USD/INR,0.0106274111,94.096294,1062.74111,0.0106158148,0.001092,0.0105821,94.499201,1058.2100000
2026-04-28,EUR/INR,0.009093352,109.970448,909.3352,0.0090355050,0.006402,0.0090632,110.336305,906.3200000
2026-04-29,USD/INR,0.0105996661,94.342594,1059.96661,0.0105772191,0.002122,0.0105430,94.849663,1054.3000000
2026-04-29,EUR/INR,0.0090781565,110.154523,907.81565,0.0090558383,0.002465,0.0090250,110.803324,902.5000000
2026-04-30,USD/INR,0.0105604879,94.692594,1056.04879,0.0105429540,0.001663,0.0105441,94.839768,1054.4100000
2026-04-30,EUR/INR,0.0090570132,110.411675,905.70132,0.0090064531,0.005614,0.0090476,110.526548,904.7600000
2026-05-01,USD/INR,0.0105440637,94.840094,1054.40637,0.0105357456,0.00079,0.0105374,94.90007,1053.7400000
2026-05-01,EUR/INR,0.0090475829,110.526757,904.75829,0.0090033718,0.004911,0.0089933,111.193889,899.3300000
2026-05-02,USD/INR,0.0105393408,94.882594,1053.93408,0.0105357456,0.000341,0.0105374,94.90007,1053.7400000
2026-05-02,EUR/INR,0.0089979768,111.136094,899.79768,0.0090033718,-0.000599,0.0089933,111.193889,899.3300000
2026-05-03,USD/INR,0.0105393408,94.882594,1053.93408,0.0105357456,0.000341,0.0105374,94.90007,1053.7400000
2026-05-03,EUR/INR,0.0089979768,111.136094,899.79768,0.0090033718,-0.000599,0.0089933,111.193889,899.3300000
2026-05-04,USD/INR,0.0105393408,94.882594,1053.93408,0.0105357456,0.000341,0.0105168,95.085958,1051.6800000
2026-05-04,EUR/INR,0.0089979768,111.136094,899.79768,0.0090033718,-0.000599,0.0089979,111.137043,899.7900000
2026-05-05,USD/INR,0.0105474001,94.810094,1054.74001,0.0105160505,0.002981,0.0105059,95.184611,1050.5900000
2026-05-05,EUR/INR,0.0090302992,110.738302,903.02992,0.0089880773,0.004698,0.0089986,111.128398,899.8600000
2026-05-06,USD/INR,0.0105063984,95.180095,1050.63984,0.0104948361,0.001102,0.0105754,94.559071,1057.5400000
2026-05-06,EUR/INR,0.0089990474,111.122872,899.90474,0.0089806915,0.002044,0.0090473,110.530213,904.7300000
2026-05-07,USD/INR,0.010576404,94.550094,1057.6404,0.0105691166,0.000689,0.0106265,94.104362,1062.6500000
2026-05-07,EUR/INR,0.0090481593,110.519716,904.81593,0.0089858159,0.006938,0.0090515,110.478926,905.1500000
2026-05-08,USD/INR,0.010632349,94.052593,1063.2349,0.0106095296,0.002151,0.0106024,94.318268,1060.2400000
2026-05-08,EUR/INR,0.009071187,110.239156,907.1187,0.0090140439,0.006339,0.0090464,110.54121,904.6400000
2026-05-09,USD/INR,0.010610069,94.250093,1061.0069,0.0105832437,0.002535,0.0106024,94.318268,1060.2400000
2026-05-09,EUR/INR,0.0090529508,110.461221,905.29508,0.0089985917,0.006041,0.0090464,110.54121,904.6400000
2026-05-10,USD/INR,0.010610069,94.250093,1061.0069,0.0105832437,0.002535,0.0106024,94.318268,1060.2400000
2026-05-10,EUR/INR,0.0090529508,110.461221,905.29508,0.0089985917,0.006041,0.0090464,110.54121,904.6400000
2026-05-11,USD/INR,0.010610069,94.250093,1061.0069,0.0105832437,0.002535,0.0104921,95.309805,1049.2100000
2026-05-11,EUR/INR,0.0090529508,110.461221,905.29508,0.0089985917,0.006041,0.0089325,111.950742,893.2500000
2026-05-12,USD/INR,0.0105423963,94.855094,1054.23963,0.0104914904,0.004852,0.0104700,95.510984,1047.0000000
2026-05-12,EUR/INR,0.0089775915,111.388449,897.75915,0.0089175439,0.006734,0.0089327,111.948235,893.2700000
2026-05-13,USD/INR,0.0104794236,95.425095,1047.94236,0.0104562238,0.002219,0.0104597,95.605036,1045.9700000
2026-05-13,EUR/INR,0.0089407159,111.847866,894.07159,0.0089080114,0.003671,0.0089437,111.810548,894.3700000
2026-05-14,USD/INR,0.0104698233,95.512595,1046.98233,0.0104524207,0.001665,0.0104555,95.643441,1045.5500000
2026-05-14,EUR/INR,0.0089523838,111.702092,895.23838,0.0089222542,0.003377,0.0089586,111.624584,895.8600000
2026-05-15,USD/INR,0.0104632504,95.572595,1046.32504,0.0104419212,0.002043,0.0104319,95.859815,1043.1900000
2026-05-15,EUR/INR,0.0089697728,111.485543,896.97728,0.0089231936,0.00522,0.0089798,111.361055,897.9800000
2026-05-16,USD/INR,0.0104364965,95.817595,1043.64965,0.0104199150,0.001591,0.0104319,95.859815,1043.1900000
2026-05-16,EUR/INR,0.0089845782,111.301830,898.45782,0.0089610553,0.002625,0.0089798,111.361055,897.9800000
2026-05-17,USD/INR,0.0104364965,95.817595,1043.64965,0.0104199150,0.001591,0.0104319,95.859815,1043.1900000
2026-05-17,EUR/INR,0.0089845782,111.301830,898.45782,0.0089610553,0.002625,0.0089798,111.361055,897.9800000
2026-05-18,USD/INR,0.0104364965,95.817595,1043.64965,0.0104199150,0.001591,0.0103839,96.30293,1038.3900000
2026-05-18,EUR/INR,0.0089845782,111.301830,898.45782,0.0089610553,0.002625,0.0089463,111.778053,894.6300000
2026-05-19,USD/INR,0.0104052755,96.105095,1040.52755,0.0103788253,0.002548,0.0103681,96.449687,1036.8100000
2026-05-19,EUR/INR,0.0089646464,111.549296,896.46464,0.0089103926,0.006089,0.0089449,111.795548,894.4900000
2026-05-20,USD/INR,0.0103874416,96.270095,1038.74416,0.0103582141,0.002822,0.0103397,96.714605,1033.9700000
2026-05-20,EUR/INR,0.008961635,111.586780,896.1635,0.0089141258,0.00533,0.0089273,112.015951,892.7300000
2026-05-21,USD/INR,0.0103396474,96.715096,1033.96474,0.0103279112,0.001136,0.0104101,96.060557,1041.0100000
2026-05-21,EUR/INR,0.008927333,112.015537,892.7333,0.0089033717,0.002691,0.0089936,111.19018,899.3600000
2026-05-22,USD/INR,0.0104144866,96.020095,1041.44866,0.0103944403,0.001929,0.0104515,95.680046,1045.1500000
2026-05-22,EUR/INR,0.0089973876,111.143372,899.73876,0.0089614969,0.004005,0.0090231,110.826656,902.3100000
2026-05-23,USD/INR,0.010452587,95.670095,1045.2587,0.0104498529,0.000262,0.0104515,95.680046,1045.1500000
2026-05-23,EUR/INR,0.0090209516,110.853050,902.09516,0.0090123785,0.000951,0.0090231,110.826656,902.3100000
2026-05-24,USD/INR,0.010452587,95.670095,1045.2587,0.0104498529,0.000262,0.0104515,95.680046,1045.1500000
2026-05-24,EUR/INR,0.0090209516,110.853050,902.09516,0.0090123785,0.000951,0.0090231,110.826656,902.3100000
2026-05-25,USD/INR,0.010452587,95.670095,1045.2587,0.0104498529,0.000262,0.0105140,95.11128,1051.4000000
2026-05-25,EUR/INR,0.0090209516,110.853050,902.09516,0.0090123785,0.000951,0.0090420,110.595001,904.2000000
2026-05-26,USD/INR,0.010452587,95.670095,1045.2587,0.0104998783,-0.004504,0.0104515,95.680046,1045.1500000
2026-05-26,EUR/INR,0.0090209516,110.853050,902.09516,0.0090181897,0.000306,0.0089983,111.132103,899.8300000
2026-05-27,USD/INR,0.0104906921,95.322595,1049.06921,0.0104509522,0.003803,0.0104548,95.649845,1045.4800000
2026-05-27,EUR/INR,0.0090320117,110.717305,903.20117,0.0089831117,0.005444,0.0089980,111.135808,899.8000000
2026-05-28,USD/INR,0.0104547726,95.650095,1045.47726,0.0104494231,0.000512,0.0104508,95.686455,1045.0800000
2026-05-28,EUR/INR,0.008999537,111.116827,899.9537,0.0089794819,0.002233,0.0090218,110.842626,902.1800000
2026-05-29,USD/INR,0.0104547726,95.650095,1045.47726,0.0104497146,0.000484,0.0105316,94.952334,1053.1600000
2026-05-29,EUR/INR,0.0090251745,110.801181,902.51745,0.0089951921,0.003333,0.0090618,110.353351,906.1800000
2026-05-30,USD/INR,0.010532403,94.945094,1053.2403,0.0105261731,0.000592,0.0105316,94.952334,1053.1600000
2026-05-30,EUR/INR,0.0090624612,110.345300,906.24612,0.0090399975,0.002485,0.0090618,110.353351,906.1800000
2026-05-31,USD/INR,0.010532403,94.945094,1053.2403,0.0105261731,0.000592,0.0105316,94.952334,1053.1600000
2026-05-31,EUR/INR,0.0090624612,110.345300,906.24612,0.0090399975,0.002485,0.0090618,110.353351,906.1800000
2026-06-01,USD/INR,0.010532403,94.945094,1053.2403,0.0105261731,0.000592,0.0105327,94.942417,1053.2700000
2026-06-01,EUR/INR,0.0090624612,110.345300,906.24612,0.0090399975,0.002485,0.0090752,110.190409,907.5200000
2026-06-02,USD/INR,0.0105568646,94.725094,1055.68646,0.0105270770,0.00283,0.0104990,95.247166,1049.9000000
2026-06-02,EUR/INR,0.0090960314,109.938054,909.60314,0.0090392212,0.006285,0.0090384,110.639051,903.8400000
2026-06-03,USD/INR,0.0105246435,95.015094,1052.46435,0.0104960603,0.002723,0.0104586,95.615092,1045.8600000
2026-06-03,EUR/INR,0.0090628029,110.341139,906.28029,0.0090102672,0.005831,0.0090207,110.856142,902.0700000
2026-06-04,USD/INR,0.0104832687,95.390095,1048.32687,0.0104482379,0.003353,0.0104406,95.779936,1044.0600000
2026-06-04,EUR/INR,0.0090419684,110.595387,904.19684,0.0089962441,0.005083,0.0090067,111.028457,900.6700000
2026-06-05,USD/INR,0.0104616085,95.587595,1046.16085,0.0104399769,0.002072,0.0105391,94.884762,1053.9100000
2026-06-05,EUR/INR,0.009024843,110.805251,902.4843,0.0089690523,0.00622,0.0091398,109.411584,913.9800000
2026-06-06,USD/INR,0.0105390631,94.885094,1053.90631,0.0105318875,0.000681,0.0105391,94.884762,1053.9100000
2026-06-06,EUR/INR,0.0091516608,109.269784,915.16608,0.0090480133,0.011455,0.0091398,109.411584,913.9800000
2026-06-07,USD/INR,0.0105390631,94.885094,1053.90631,0.0105318875,0.000681,0.0105391,94.884762,1053.9100000
2026-06-07,EUR/INR,0.0091516608,109.269784,915.16608,0.0090480133,0.011455,0.0091398,109.411584,913.9800000
2026-06-08,USD/INR,0.0105390631,94.885094,1053.90631,0.0105318875,0.000681,0.0104501,95.692864,1045.0100000
2026-06-08,EUR/INR,0.0091516608,109.269784,915.16608,0.0090480133,0.011455,0.0090879,110.036422,908.7900000
2026-06-09,USD/INR,0.0105094349,95.152594,1050.94349,0.0104484031,0.005841,0.0105008,95.23084,1050.0800000
2026-06-09,EUR/INR,0.0091394246,109.416078,913.94246,0.0090540755,0.009427,0.0091113,109.753822,911.1300000
2026-06-10,USD/INR,0.0105011578,95.227594,1050.11578,0.0104875872,0.001294,0.0105112,95.136616,1051.1200000
2026-06-10,EUR/INR,0.0091116245,109.749913,911.16245,0.0090621163,0.005463,0.0091188,109.663552,911.8800000
2026-06-11,USD/INR,0.010519108,95.065094,1051.9108,0.0104969184,0.002114,0.0104428,95.759758,1044.2800000
2026-06-11,EUR/INR,0.0091232415,109.610164,912.32415,0.0090969048,0.002895,0.0090704,110.248721,907.0400000
2026-06-12,USD/INR,0.0104722903,95.490095,1047.22903,0.0104422360,0.002878,0.0105304,94.963154,1053.0400000
2026-06-12,EUR/INR,0.0091047468,109.832818,910.47468,0.0090510843,0.005929,0.0091553,109.22635,915.5300000
2026-06-13,USD/INR,0.0105326803,94.942595,1053.26803,0.0105135908,0.001816,0.0105304,94.963154,1053.0400000
2026-06-13,EUR/INR,0.0091152486,109.706278,911.52486,0.0090892978,0.002855,0.0091553,109.22635,915.5300000
2026-06-14,USD/INR,0.0105326803,94.942595,1053.26803,0.0105135908,0.001816,0.0105304,94.963154,1053.0400000
